Label Filename,Bus Present,Location Label,Rear Light Label,Weather Condition
CounterClock2_Fog_00006688.txt,True,32,0,Fog
CounterClock2_Fog_00006698.txt,True,32,0,Fog
CounterClock2_Fog_00006718.txt,True,3,0,Fog
CounterClock2_Fog_00006738.txt,True,321,0,Fog
CounterClock2_Fog_00006763.txt,True,321,0,Fog
CounterClock2_Fog_00006783.txt,True,321,0,Fog
CounterClock2_Fog_00006798.txt,False,321,10,Fog
CounterClock2_Fog_00006813.txt,False,32,0,Fog
CounterClock2_Fog_00006828.txt,False,321,0,Fog
CounterClock2_Fog_00006848.txt,False,32,0,Fog
CounterClock2_Fog_00006868.txt,True,32,0,Fog
CounterClock2_Fog_00006888.txt,True,321,0,Fog
CounterClock2_Fog_00006908.txt,True,32,0,Fog
CounterClock2_Fog_00006918.txt,True,321,0,Fog
CounterClock2_Fog_00006928.txt,False,32,0,Fog
CounterClock2_Fog_00006938.txt,False,32,0,Fog
CounterClock2_Fog_00006948.txt,False,321,0,Fog
CounterClock2_Fog_00006958.txt,False,321,0,Fog
CounterClock2_Fog_00006968.txt,False,321,0,Fog
CounterClock2_Fog_00006978.txt,True,32,0,Fog
CounterClock2_Fog_00006988.txt,False,321,0,Fog
CounterClock2_Fog_00007018.txt,True,32,0,Fog
CounterClock2_Fog_00007028.txt,True,32,0,Fog
CounterClock2_Fog_00007038.txt,True,32,0,Fog
CounterClock2_Fog_00007048.txt,False,32,0,Fog
CounterClock2_Fog_00007058.txt,True,32,0,Fog
CounterClock2_Fog_00007068.txt,True,32,0,Fog
CounterClock2_Fog_00007078.txt,True,32,0,Fog
CounterClock2_Fog_00007088.txt,True,32,0,Fog
CounterClock2_Fog_00007098.txt,True,32,10,Fog
CounterClock2_Fog_00007108.txt,True,32,0,Fog
CounterClock2_Fog_00007118.txt,True,32,0,Fog
CounterClock2_Fog_00007128.txt,True,32,0,Fog
CounterClock2_Fog_00007138.txt,True,32,0,Fog
CounterClock2_Fog_00007158.txt,False,32,20,Fog
CounterClock2_Fog_00007198.txt,False,321,0,Fog
CounterClock2_Fog_00007228.txt,False,321,10,Fog
CounterClock2_Fog_00007238.txt,False,321,20,Fog
CounterClock2_Fog_00007243.txt,False,321,0,Fog
CounterClock2_Fog_00007248.txt,False,32,0,Fog
CounterClock2_Fog_00007253.txt,False,321,0,Fog
CounterClock2_Fog_00007258.txt,False,321,0,Fog
CounterClock2_Fog_00007263.txt,False,32,10,Fog
CounterClock2_Fog_00007268.txt,False,32,10,Fog
CounterClock2_Fog_00007273.txt,False,32,20,Fog
CounterClock2_Fog_00007278.txt,False,32,0,Fog
CounterClock2_Fog_00007283.txt,False,32,10,Fog
CounterClock2_Fog_00007288.txt,False,3,10,Fog
CounterClock2_Fog_00007293.txt,False,21,0,Fog
CounterClock2_Fog_00007298.txt,False,21,10,Fog
CounterClock2_Fog_00007303.txt,False,21,10,Fog
CounterClock2_Fog_00007308.txt,False,21,10,Fog
CounterClock2_Fog_00007313.txt,False,21,0,Fog
CounterClock2_Fog_00007318.txt,False,21,0,Fog
CounterClock2_Fog_00007323.txt,False,21,0,Fog
CounterClock2_Fog_00007328.txt,False,210,0,Fog
CounterClock2_Fog_00007333.txt,False,210,0,Fog
CounterClock2_Fog_00007338.txt,False,210,0,Fog
CounterClock2_Fog_00007343.txt,False,210,0,Fog
CounterClock2_Fog_00007348.txt,False,210,0,Fog
CounterClock2_Fog_00007353.txt,False,210,0,Fog
CounterClock2_Fog_00007358.txt,False,210,0,Fog
CounterClock2_Fog_00007363.txt,False,4210,10,Fog
CounterClock2_Fog_00007368.txt,False,4210,0,Fog
CounterClock2_Fog_00007373.txt,False,4210,40,Fog
CounterClock2_Fog_00007378.txt,False,4210,0,Fog
CounterClock2_Fog_00007383.txt,False,4210,0,Fog
CounterClock2_Fog_00007388.txt,True,4210,0,Fog
CounterClock2_Fog_00007393.txt,True,4210,0,Fog
CounterClock2_Fog_00007398.txt,True,4210,10,Fog
CounterClock2_Fog_00007403.txt,True,4210,0,Fog
CounterClock2_Fog_00007408.txt,True,4210,0,Fog
CounterClock2_Fog_00007413.txt,True,4210,0,Fog
CounterClock2_Fog_00007418.txt,True,4210,0,Fog
CounterClock2_Fog_00007423.txt,True,4210,0,Fog
CounterClock2_Fog_00007428.txt,True,4210,0,Fog
CounterClock2_Fog_00007433.txt,True,210,0,Fog
CounterClock2_Fog_00007438.txt,True,210,0,Fog
CounterClock2_Fog_00007443.txt,True,210,0,Fog
CounterClock2_Fog_00007448.txt,True,210,0,Fog
CounterClock2_Fog_00007453.txt,True,210,0,Fog
CounterClock2_Fog_00007458.txt,True,210,0,Fog
CounterClock2_Fog_00007463.txt,True,210,0,Fog
CounterClock2_Fog_00007468.txt,True,210,0,Fog
CounterClock2_Fog_00007473.txt,True,210,0,Fog
CounterClock2_Fog_00007478.txt,True,210,0,Fog
CounterClock2_Fog_00007483.txt,False,210,0,Fog
CounterClock2_Fog_00007488.txt,False,210,0,Fog
CounterClock2_Fog_00007493.txt,False,210,0,Fog
CounterClock2_Fog_00007498.txt,False,210,0,Fog
CounterClock2_Fog_00007503.txt,False,210,0,Fog
CounterClock2_Fog_00007508.txt,False,210,0,Fog
CounterClock2_Fog_00007513.txt,False,210,0,Fog
CounterClock2_Fog_00007518.txt,False,21,0,Fog
CounterClock2_Fog_00007523.txt,False,210,210,Fog
CounterClock2_Fog_00007528.txt,False,210,20,Fog
CounterClock2_Fog_00007533.txt,False,210,0,Fog
CounterClock2_Fog_00007538.txt,False,210,10,Fog
CounterClock2_Fog_00007543.txt,False,210,210,Fog
CounterClock2_Fog_00007548.txt,False,210,20,Fog
CounterClock2_Fog_00007553.txt,False,21,0,Fog
CounterClock2_Fog_00007558.txt,False,21,10,Fog
CounterClock2_Fog_00007603.txt,False,3210,40,Fog
CounterClock2_Fog_00007613.txt,False,210,510,Fog
CounterClock2_Fog_00007633.txt,False,210,540,Fog
CounterClock2_Fog_00007638.txt,False,4210,540,Fog
CounterClock2_Fog_00007643.txt,False,4210,540,Fog
CounterClock2_Fog_00007648.txt,False,4210,540,Fog
CounterClock2_Fog_00007653.txt,False,4210,40,Fog
CounterClock2_Fog_00007658.txt,False,4210,540,Fog
CounterClock2_Fog_00007663.txt,False,4210,510,Fog
CounterClock2_Fog_00007668.txt,False,4210,50,Fog
CounterClock2_Fog_00007673.txt,False,4210,40,Fog
CounterClock2_Fog_00007678.txt,False,210,510,Fog
CounterClock2_Fog_00007683.txt,False,4210,510,Fog
CounterClock2_Fog_00007688.txt,False,4210,40,Fog
CounterClock2_Fog_00007693.txt,False,43210,50,Fog
CounterClock2_Fog_00007698.txt,False,3210,50,Fog
CounterClock2_Fog_00007703.txt,False,410,50,Fog
CounterClock2_Fog_00007708.txt,False,310,40,Fog
CounterClock2_Fog_00007713.txt,False,310,50,Fog
CounterClock2_Fog_00007718.txt,False,310,50,Fog
CounterClock2_Fog_00007723.txt,False,310,40,Fog
CounterClock2_Fog_00007728.txt,False,310,50,Fog
CounterClock2_Fog_00007733.txt,False,310,50,Fog
CounterClock2_Fog_00007738.txt,False,310,50,Fog
CounterClock2_Fog_00007743.txt,False,30,50,Fog
CounterClock2_Fog_00007748.txt,False,30,50,Fog
CounterClock2_Fog_00007753.txt,False,30,50,Fog
CounterClock2_Fog_00007758.txt,False,10,50,Fog
CounterClock2_Fog_00007763.txt,False,10,50,Fog
CounterClock_Noisy_00000940.txt,False,21,40,Noisy
CounterClock_Noisy_00000945.txt,False,21,40,Noisy
CounterClock_Noisy_00000950.txt,False,21,40,Noisy
CounterClock_Noisy_00000955.txt,False,21,40,Noisy
CounterClock_Noisy_00000960.txt,False,21,40,Noisy
CounterClock_Noisy_00000965.txt,False,21,40,Noisy
CounterClock_Noisy_00000970.txt,False,21,40,Noisy
CounterClock_Noisy_00000975.txt,False,21,40,Noisy
CounterClock_Noisy_00000980.txt,False,21,40,Noisy
CounterClock_Noisy_00000985.txt,False,21,40,Noisy
CounterClock_Noisy_00000990.txt,False,21,40,Noisy
CounterClock_Noisy_00000995.txt,False,21,40,Noisy
CounterClock_Noisy_00001000.txt,False,21,40,Noisy
CounterClock_Noisy_00001005.txt,False,21,40,Noisy
CounterClock_Noisy_00001010.txt,False,21,40,Noisy
CounterClock_Noisy_00001015.txt,False,21,40,Noisy
CounterClock_Noisy_00001020.txt,False,21,40,Noisy
CounterClock_Noisy_00001025.txt,False,21,40,Noisy
CounterClock_Noisy_00001030.txt,False,21,0,Noisy
CounterClock_Noisy_00001035.txt,False,21,40,Noisy
CounterClock_Noisy_00001040.txt,False,21,40,Noisy
CounterClock_Noisy_00001045.txt,False,2,40,Noisy
CounterClock_Noisy_00001060.txt,False,4,0,Noisy
CounterClock_Noisy_00001065.txt,False,4,0,Noisy
CounterClock_Noisy_00001070.txt,False,4,0,Noisy
CounterClock_Noisy_00001075.txt,False,4,0,Noisy
CounterClock_Noisy_00001080.txt,False,4,0,Noisy
CounterClock_Noisy_00001085.txt,False,4,0,Noisy
CounterClock_Noisy_00001090.txt,False,4,0,Noisy
CounterClock_Noisy_00001095.txt,False,4,0,Noisy
CounterClock_Noisy_00001100.txt,False,4,0,Noisy
CounterClock_Noisy_00001105.txt,False,4,0,Noisy
CounterClock_Noisy_00001110.txt,False,4,0,Noisy
CounterClock_Noisy_00001115.txt,False,4,0,Noisy
CounterClock_Noisy_00001120.txt,False,4,0,Noisy
CounterClock_Noisy_00001125.txt,False,4,0,Noisy
CounterClock_Noisy_00001130.txt,False,4,0,Noisy
CounterClock_Noisy_00001135.txt,False,4,0,Noisy
CounterClock_Noisy_00001140.txt,False,4,0,Noisy
CounterClock_Noisy_00001145.txt,False,4,0,Noisy
CounterClock_Noisy_00001150.txt,False,4,0,Noisy
CounterClock_Noisy_00001155.txt,False,4,0,Noisy
CounterClock_Noisy_00001160.txt,False,4,0,Noisy
CounterClock_Noisy_00001165.txt,False,4,0,Noisy
CounterClock_Noisy_00001170.txt,False,4,0,Noisy
CounterClock_Noisy_00001175.txt,False,4,0,Noisy
CounterClock_Noisy_00001180.txt,False,4,0,Noisy
CounterClock_Noisy_00001185.txt,False,4,0,Noisy
CounterClock_Noisy_00001210.txt,False,4,0,Noisy
CounterClock_Noisy_00001215.txt,False,4,0,Noisy
CounterClock_Noisy_00001220.txt,False,4,0,Noisy
CounterClock_Noisy_00001225.txt,False,4,0,Noisy
CounterClock_Noisy_00001230.txt,False,4,0,Noisy
CounterClock_Noisy_00001235.txt,False,4,0,Noisy
CounterClock_Noisy_00001240.txt,False,4,0,Noisy
CounterClock_Noisy_00001245.txt,False,4,0,Noisy
CounterClock_Noisy_00001250.txt,False,4,0,Noisy
CounterClock_Noisy_00001255.txt,False,43,0,Noisy
CounterClock_Noisy_00001260.txt,False,43,0,Noisy
CounterClock_Noisy_00001265.txt,False,4,0,Noisy
CounterClock_Noisy_00001270.txt,False,43,0,Noisy
CounterClock_Noisy_00001275.txt,False,432,0,Noisy
CounterClock_Noisy_00001280.txt,False,432,0,Noisy
CounterClock_Noisy_00001285.txt,False,42,0,Noisy
CounterClock_Noisy_00001290.txt,False,432,0,Noisy
CounterClock_Noisy_00001295.txt,False,42,0,Noisy
CounterClock_Noisy_00001300.txt,False,432,0,Noisy
CounterClock_Noisy_00001305.txt,False,432,0,Noisy
CounterClock_Noisy_00001310.txt,False,432,0,Noisy
CounterClock_Noisy_00001315.txt,False,432,0,Noisy
CounterClock_Noisy_00001320.txt,False,42,0,Noisy
CounterClock_Noisy_00001325.txt,False,432,0,Noisy
CounterClock_Noisy_00001330.txt,False,32,0,Noisy
CounterClock_Noisy_00001335.txt,False,32,0,Noisy
CounterClock_Noisy_00001340.txt,False,32,0,Noisy
CounterClock_Noisy_00001345.txt,False,2,0,Noisy
CounterClock_Noisy_00001350.txt,False,2,0,Noisy
CounterClock_Noisy_00001355.txt,False,2,0,Noisy
CounterClock_Noisy_00001360.txt,False,32,0,Noisy
CounterClock_Noisy_00001365.txt,False,32,0,Noisy
CounterClock_Noisy_00001370.txt,False,32,0,Noisy
CounterClock_Noisy_00001375.txt,False,32,0,Noisy
CounterClock_Noisy_00001380.txt,False,32,0,Noisy
CounterClock_Noisy_00001385.txt,False,32,0,Noisy
CounterClock_Noisy_00001390.txt,False,32,0,Noisy
CounterClock_Noisy_00001395.txt,False,32,0,Noisy
CounterClock_Noisy_00001400.txt,False,32,0,Noisy
CounterClock_Noisy_00001405.txt,False,32,0,Noisy
CounterClock_Noisy_00001410.txt,False,32,0,Noisy
CounterClock_Noisy_00001415.txt,False,32,0,Noisy
CounterClock_Noisy_00001420.txt,False,32,0,Noisy
CounterClock_Noisy_00001425.txt,False,32,0,Noisy
CounterClock_Noisy_00001430.txt,False,32,0,Noisy
CounterClock_Noisy_00001435.txt,False,32,0,Noisy
CounterClock_Noisy_00001440.txt,False,32,0,Noisy
CounterClock_Noisy_00001445.txt,False,32,0,Noisy
CounterClock_Noisy_00001450.txt,False,32,0,Noisy
CounterClock_Noisy_00001455.txt,False,32,0,Noisy
CounterClock_Noisy_00001460.txt,False,32,0,Noisy
CounterClock_Noisy_00001465.txt,False,32,0,Noisy
CounterClock_Noisy_00001470.txt,False,32,0,Noisy
CounterClock_Noisy_00001475.txt,False,32,0,Noisy
CounterClock_Noisy_00001480.txt,False,32,0,Noisy
CounterClock_Noisy_00001485.txt,False,32,0,Noisy
CounterClock_Noisy_00001490.txt,False,32,0,Noisy
CounterClock_Noisy_00001495.txt,False,32,0,Noisy
CounterClock_Noisy_00001500.txt,False,32,0,Noisy
CounterClock_Noisy_00001505.txt,False,32,0,Noisy
CounterClock_Noisy_00001510.txt,False,32,0,Noisy
CounterClock_Noisy_00001515.txt,False,32,0,Noisy
CounterClock_Noisy_00001520.txt,False,32,0,Noisy
CounterClock_Noisy_00001525.txt,False,32,0,Noisy
CounterClock_Noisy_00001530.txt,False,3,0,Noisy
CounterClock_Noisy_00001535.txt,False,3,0,Noisy
CounterClock_Noisy_00001540.txt,False,3,0,Noisy
CounterClock_Noisy_00001545.txt,False,3,0,Noisy
CounterClock_Noisy_00001550.txt,False,3,0,Noisy
CounterClock_Noisy_00001555.txt,False,32,0,Noisy
CounterClock_Noisy_00001560.txt,False,32,0,Noisy
CounterClock_Noisy_00001565.txt,False,32,0,Noisy
CounterClock_Noisy_00001570.txt,False,32,20,Noisy
CounterClock_Noisy_00001575.txt,False,32,0,Noisy
CounterClock_Noisy_00001580.txt,False,3,0,Noisy
CounterClock_Noisy_00001585.txt,False,3,0,Noisy
CounterClock_Noisy_00001590.txt,False,3,0,Noisy
CounterClock_Noisy_00001595.txt,False,3,0,Noisy
CounterClock_Noisy_00001600.txt,False,3,0,Noisy
CounterClock_Noisy_00001605.txt,False,3,0,Noisy
CounterClock_Noisy_00001610.txt,False,3,0,Noisy
CounterClock_Noisy_00001615.txt,False,3,0,Noisy
CounterClock_Noisy_00001620.txt,False,3,0,Noisy
CounterClock_Noisy_00001625.txt,False,3,0,Noisy
CounterClock_Noisy_00001630.txt,False,3,0,Noisy
CounterClock_Noisy_00001635.txt,False,3,0,Noisy
CounterClock_Noisy_00001640.txt,False,3,0,Noisy
CounterClock_Noisy_00001645.txt,False,3,0,Noisy
CounterClock_Noisy_00001650.txt,False,3,0,Noisy
CounterClock_Noisy_00001655.txt,False,3,0,Noisy
CounterClock_Noisy_00001660.txt,False,3,0,Noisy
CounterClock_Noisy_00001665.txt,False,3,0,Noisy
CounterClock_Noisy_00001670.txt,False,3,0,Noisy
CounterClock_Noisy_00001675.txt,True,3,0,Noisy
CounterClock_Noisy_00001680.txt,True,3,0,Noisy
CounterClock_Noisy_00001685.txt,True,3,0,Noisy
CounterClock_Noisy_00001690.txt,True,3,0,Noisy
CounterClock_Noisy_00001695.txt,True,3,0,Noisy
CounterClock_Noisy_00001700.txt,True,3,0,Noisy
CounterClock_Noisy_00001705.txt,False,3,0,Noisy
CounterClock_Noisy_00001710.txt,False,3,0,Noisy
CounterClock_Noisy_00001715.txt,False,3,0,Noisy
CounterClock_Noisy_00001720.txt,False,3,0,Noisy
CounterClock_Noisy_00001725.txt,False,3,0,Noisy
CounterClock_Noisy_00001730.txt,False,3,0,Noisy
CounterClock_Noisy_00001735.txt,False,3,0,Noisy
CounterClock_Noisy_00001740.txt,False,3,0,Noisy
CounterClock_Noisy_00001745.txt,False,3,0,Noisy
CounterClock_Noisy_00001750.txt,False,3,0,Noisy
CounterClock_Noisy_00001755.txt,False,3,0,Noisy
CounterClock_Noisy_00001760.txt,False,3,0,Noisy
CounterClock_Noisy_00001765.txt,False,3,0,Noisy
CounterClock_Noisy_00001770.txt,False,3,0,Noisy
CounterClock_Noisy_00001775.txt,False,3,0,Noisy
CounterClock_Noisy_00001780.txt,False,3,0,Noisy
CounterClock_Noisy_00001785.txt,False,3,0,Noisy
CounterClock_Noisy_00001790.txt,False,3,0,Noisy
CounterClock_Noisy_00001795.txt,False,3,0,Noisy
CounterClock_Noisy_00001800.txt,False,3,0,Noisy
CounterClock_Noisy_00001805.txt,False,3,0,Noisy
CounterClock_Noisy_00001810.txt,False,3,0,Noisy
CounterClock_Noisy_00001815.txt,False,3,0,Noisy
CounterClock_Noisy_00001820.txt,False,3,0,Noisy
CounterClock_Noisy_00001825.txt,False,3,0,Noisy
CounterClock_Noisy_00001830.txt,False,3,0,Noisy
CounterClock_Noisy_00001835.txt,False,3,0,Noisy
CounterClock_Noisy_00001840.txt,False,3,0,Noisy
CounterClock_Noisy_00001845.txt,False,3,0,Noisy
CounterClock_Noisy_00001850.txt,False,3,0,Noisy
CounterClock_Noisy_00001855.txt,False,3,0,Noisy
CounterClock_Noisy_00001860.txt,False,3,0,Noisy
CounterClock_Noisy_00001865.txt,False,3,0,Noisy
CounterClock_Noisy_00001870.txt,False,3,0,Noisy
CounterClock_Noisy_00001875.txt,False,3,0,Noisy
CounterClock_Noisy_00001880.txt,False,3,0,Noisy
CounterClock_Noisy_00001885.txt,False,3,0,Noisy
CounterClock_Noisy_00001890.txt,False,3,0,Noisy
CounterClock_Noisy_00001895.txt,False,3,0,Noisy
CounterClock_Noisy_00001900.txt,False,3,0,Noisy
CounterClock_Noisy_00001905.txt,False,3,0,Noisy
CounterClock_Noisy_00001910.txt,False,3,0,Noisy
CounterClock_Noisy_00001915.txt,False,3,0,Noisy
CounterClock_Noisy_00001920.txt,False,3,0,Noisy
CounterClock_Noisy_00001925.txt,False,3,0,Noisy
CounterClock_Noisy_00001930.txt,False,3,0,Noisy
CounterClock_Noisy_00001935.txt,False,3,0,Noisy
CounterClock_Noisy_00001940.txt,False,3,0,Noisy
CounterClock_Noisy_00001945.txt,False,3,0,Noisy
CounterClock_Noisy_00001950.txt,False,3,0,Noisy
CounterClock_Noisy_00001955.txt,False,3,0,Noisy
CounterClock_Noisy_00001960.txt,False,3,0,Noisy
CounterClock_Noisy_00001965.txt,False,3,0,Noisy
CounterClock_Noisy_00001970.txt,False,3,0,Noisy
CounterClock_Noisy_00001975.txt,False,3,0,Noisy
CounterClock_Noisy_00001980.txt,False,3,0,Noisy
CounterClock_Noisy_00001985.txt,False,3,0,Noisy
CounterClock_Noisy_00001990.txt,False,3,0,Noisy
CounterClock_Noisy_00001995.txt,False,3,0,Noisy
CounterClock_Noisy_00002000.txt,False,3,0,Noisy
CounterClock_Noisy_00002005.txt,False,3,0,Noisy
CounterClock_Noisy_00002010.txt,False,3,0,Noisy
CounterClock_Noisy_00002015.txt,False,3,0,Noisy
CounterClock_Noisy_00002020.txt,False,3,0,Noisy
CounterClock_Noisy_00002025.txt,False,3,0,Noisy
CounterClock_Noisy_00002030.txt,False,3,0,Noisy
CounterClock_Noisy_00002035.txt,False,3,0,Noisy
CounterClock_Noisy_00002040.txt,False,3,0,Noisy
CounterClock_Noisy_00002045.txt,False,3,0,Noisy
CounterClock_Noisy_00002050.txt,False,3,0,Noisy
CounterClock_Noisy_00002055.txt,False,3,0,Noisy
CounterClock_Noisy_00002060.txt,False,3,0,Noisy
CounterClock_Noisy_00002065.txt,False,3,0,Noisy
CounterClock_Noisy_00002070.txt,False,3,0,Noisy
CounterClock_Noisy_00002075.txt,False,3,0,Noisy
CounterClock_Noisy_00002080.txt,False,3,0,Noisy
CounterClock_Noisy_00002085.txt,False,3,0,Noisy
CounterClock_Noisy_00002090.txt,False,3,0,Noisy
CounterClock_Noisy_00002095.txt,False,3,0,Noisy
CounterClock_Noisy_00002100.txt,False,3,0,Noisy
CounterClock_Noisy_00002105.txt,False,3,0,Noisy
CounterClock_Noisy_00002110.txt,False,3,0,Noisy
CounterClock_Noisy_00002115.txt,False,3,0,Noisy
CounterClock_Noisy_00002120.txt,False,3,0,Noisy
CounterClock_Noisy_00002125.txt,False,3,0,Noisy
CounterClock_Noisy_00002130.txt,False,3,0,Noisy
CounterClock_Noisy_00002135.txt,False,3,0,Noisy
CounterClock_Noisy_00002140.txt,False,3,0,Noisy
CounterClock_Noisy_00002145.txt,False,3,0,Noisy
CounterClock_Noisy_00002150.txt,False,3,0,Noisy
CounterClock_Noisy_00002155.txt,False,3,0,Noisy
CounterClock_Noisy_00002160.txt,False,3,0,Noisy
CounterClock_Noisy_00002165.txt,False,3,0,Noisy
CounterClock_Noisy_00002170.txt,False,3,0,Noisy
CounterClock_Noisy_00002175.txt,False,3,0,Noisy
CounterClock_Noisy_00002180.txt,False,3,0,Noisy
CounterClock_Noisy_00002185.txt,False,3,0,Noisy
CounterClock_Noisy_00002190.txt,False,3,0,Noisy
CounterClock_Noisy_00002195.txt,False,3,0,Noisy
CounterClock_Noisy_00002200.txt,False,3,0,Noisy
CounterClock_Noisy_00002205.txt,False,3,0,Noisy
CounterClock_Noisy_00002210.txt,False,3,0,Noisy
CounterClock_Noisy_00002215.txt,False,3,0,Noisy
CounterClock_Noisy_00002220.txt,False,3,0,Noisy
CounterClock_Noisy_00002225.txt,False,3,0,Noisy
CounterClock_Noisy_00002230.txt,False,3,0,Noisy
CounterClock_Noisy_00002235.txt,False,3,0,Noisy
CounterClock_Noisy_00002240.txt,False,3,0,Noisy
CounterClock_Noisy_00002245.txt,False,3,0,Noisy
CounterClock_Noisy_00002250.txt,False,3,0,Noisy
CounterClock_Noisy_00002255.txt,False,3,0,Noisy
CounterClock_Noisy_00002260.txt,False,3,0,Noisy
CounterClock_Noisy_00002265.txt,False,3,0,Noisy
CounterClock_Noisy_00002270.txt,False,3,0,Noisy
CounterClock_Noisy_00002275.txt,False,3,0,Noisy
CounterClock_Noisy_00002280.txt,False,3,0,Noisy
CounterClock_Noisy_00002285.txt,False,3,0,Noisy
CounterClock_Noisy_00002290.txt,False,3,0,Noisy
CounterClock_Noisy_00002295.txt,False,3,0,Noisy
CounterClock_Noisy_00002300.txt,False,3,0,Noisy
CounterClock_Noisy_00002305.txt,False,3,0,Noisy
CounterClock_Noisy_00002310.txt,False,3,0,Noisy
CounterClock_Noisy_00002315.txt,False,3,0,Noisy
CounterClock_Noisy_00002320.txt,False,3,0,Noisy
CounterClock_Noisy_00002325.txt,False,3,0,Noisy
CounterClock_Noisy_00002330.txt,False,3,0,Noisy
CounterClock_Noisy_00002335.txt,False,3,0,Noisy
CounterClock_Noisy_00002340.txt,False,3,0,Noisy
CounterClock_Noisy_00002345.txt,False,3,0,Noisy
CounterClock_Noisy_00002350.txt,False,3,0,Noisy
CounterClock_Noisy_00002355.txt,False,3,0,Noisy
CounterClock_Noisy_00002360.txt,False,3,0,Noisy
CounterClock_Noisy_00002365.txt,False,3,0,Noisy
CounterClock_Noisy_00002370.txt,False,3,0,Noisy
CounterClock_Noisy_00002375.txt,False,3,0,Noisy
CounterClock_Noisy_00002380.txt,False,3,0,Noisy
CounterClock_Noisy_00002385.txt,False,3,0,Noisy
CounterClock_Noisy_00002390.txt,False,3,0,Noisy
CounterClock_Noisy_00002395.txt,False,3,0,Noisy
CounterClock_Noisy_00002400.txt,False,3,0,Noisy
CounterClock_Noisy_00002405.txt,False,3,0,Noisy
CounterClock_Noisy_00002410.txt,False,3,0,Noisy
CounterClock_Noisy_00002415.txt,False,3,0,Noisy
CounterClock_Noisy_00002420.txt,False,3,0,Noisy
CounterClock_Noisy_00002425.txt,False,3,0,Noisy
CounterClock_Noisy_00002430.txt,False,3,0,Noisy
CounterClock_Noisy_00002435.txt,False,3,0,Noisy
CounterClock_Noisy_00002440.txt,False,32,0,Noisy
CounterClock_Noisy_00002445.txt,False,32,0,Noisy
CounterClock_Noisy_00002450.txt,False,32,0,Noisy
CounterClock_Noisy_00002455.txt,False,32,0,Noisy
CounterClock_Noisy_00002460.txt,False,32,0,Noisy
CounterClock_Noisy_00002465.txt,False,32,0,Noisy
CounterClock_Noisy_00002470.txt,False,32,0,Noisy
CounterClock_Noisy_00002475.txt,False,32,0,Noisy
CounterClock_Noisy_00002480.txt,False,3,0,Noisy
CounterClock_Noisy_00002485.txt,False,3,0,Noisy
CounterClock_Noisy_00002490.txt,False,3,0,Noisy
CounterClock_Noisy_00002495.txt,False,3,0,Noisy
CounterClock_Noisy_00002500.txt,False,3,0,Noisy
CounterClock_Noisy_00002505.txt,False,3,0,Noisy
CounterClock_Noisy_00002510.txt,False,3,0,Noisy
CounterClock_Noisy_00002515.txt,False,3,0,Noisy
CounterClock_Noisy_00002520.txt,False,3,0,Noisy
CounterClock_Noisy_00002525.txt,False,3,0,Noisy
CounterClock_Noisy_00002530.txt,False,3,0,Noisy
CounterClock_Noisy_00002535.txt,False,3,0,Noisy
CounterClock_Noisy_00002540.txt,False,3,0,Noisy
CounterClock_Noisy_00002545.txt,False,3,0,Noisy
CounterClock_Noisy_00002550.txt,False,3,0,Noisy
CounterClock_Noisy_00002555.txt,False,3,0,Noisy
CounterClock_Noisy_00002560.txt,False,3,0,Noisy
CounterClock_Noisy_00002565.txt,False,3,0,Noisy
CounterClock_Noisy_00002570.txt,False,3,0,Noisy
CounterClock_Noisy_00002575.txt,False,3,0,Noisy
CounterClock_Noisy_00002580.txt,False,3,0,Noisy
CounterClock_Noisy_00002585.txt,False,3,0,Noisy
CounterClock_Noisy_00002590.txt,False,3,0,Noisy
CounterClock_Noisy_00002595.txt,False,3,0,Noisy
CounterClock_Noisy_00002600.txt,False,3,0,Noisy
CounterClock_Noisy_00002605.txt,False,3,0,Noisy
CounterClock_Noisy_00002610.txt,False,3,0,Noisy
CounterClock_Noisy_00002615.txt,False,3,0,Noisy
CounterClock_Noisy_00002620.txt,False,3,0,Noisy
CounterClock_Noisy_00002625.txt,False,3,0,Noisy
CounterClock_Noisy_00002630.txt,False,3,0,Noisy
CounterClock_Noisy_00002635.txt,False,3,0,Noisy
CounterClock_Noisy_00002640.txt,False,3,0,Noisy
CounterClock_Noisy_00002645.txt,False,3,0,Noisy
CounterClock_Noisy_00002650.txt,False,3,0,Noisy
CounterClock_Noisy_00002655.txt,False,3,0,Noisy
CounterClock_Noisy_00002660.txt,False,3,0,Noisy
CounterClock_Noisy_00002665.txt,False,3,0,Noisy
CounterClock_Noisy_00002670.txt,False,3,0,Noisy
CounterClock_Noisy_00002675.txt,False,3,0,Noisy
CounterClock_Noisy_00002680.txt,False,3,0,Noisy
CounterClock_Noisy_00002685.txt,False,3,0,Noisy
CounterClock_Noisy_00002690.txt,False,3,0,Noisy
CounterClock_Noisy_00002695.txt,False,3,0,Noisy
CounterClock_Noisy_00002700.txt,False,3,0,Noisy
CounterClock_Noisy_00002705.txt,False,3,0,Noisy
CounterClock_Noisy_00002710.txt,False,3,0,Noisy
CounterClock_Noisy_00002715.txt,False,3,0,Noisy
CounterClock_Noisy_00002720.txt,False,3,0,Noisy
CounterClock_Noisy_00002725.txt,False,3,0,Noisy
CounterClock_Noisy_00002730.txt,False,3,0,Noisy
CounterClock_Noisy_00002880.txt,False,3,0,Noisy
